id,imdb_id,overview,tagline,title,vote_average,vote_count,movieId,imdbId,tmdbId,movieId,rating,timestamp,userId
23981,tt0099857,"Iron and Silk is a 1990 movie based on the eponymous book by American writer Mark Salzman. It details his journey to China after college to study Chinese wu shu, better known in the west as kung fu, and to teach English. Though not trained as an actor, Salzman starred as himself, as did Pan Qingfu, who claimed no one else could portray him on film. Salzman's experiences occurred in Changsha, Hunan, though the film was shot in Hangzhou, Zhejiang. (Wikipedia)","As a student in America, he searched for ancient wisdom. As a teacher in China, he learned to find it within himself.",Iron And Silk,6,1,72043,1482967,53985,410,3,832228979,72043
14980,tt0259153,"Dr. Joyce Reardon, a psychology professor, leads a team of psychics into the decrepit mansion known as Rose Red. Her efforts unleash the spirit of former owner Ellen Rimbauer and uncover the horrifying secrets of those who lived and died there.",Some houses are born bad.,Rose Red,6.6,107,72104,96880,44338,420,3,832229068,72104
26670,tt0105017,A travelling theater group has so much action going on behind-the-scenes it almost ruins the performances.,,Noises Off...,7,38,72109,1425928,36577,434,4,832228931,72109
44047,tt0144688,A mysterious girl becomes involved with a 17-year-old girl and changes her life forever.,"Sometimes, a chance meeting can be a chance to change your life....",Wildflowers,5.8,2,72129,1233227,22804,442,3,832229985,72129
10940,tt0120711,"Londo Mollari, the Centauri Emperor, recounts the initial contact between the Humans and Minbari, which resulted in a major incident and subsequent war, for an eager pair of youngsters wanting a story about love and conflict.",,Babylon 5: In the Beginning,7.3,46,72131,1477715,13576,457,5,832229879,72131
31965,tt0063285,"England is torn in civil strife as the Royalists battle the Parliamentary Party for control. This conflict distracts people from rational thought and allows unscrupulous men to gain local power by exploiting village superstitions. One of these men is Matthew Hopkins, who tours the land offering his services as a persecutor of witches.","He'll hang, burn, and mutilate you. He's the witchfinder general!",Witchfinder General,6.4,52,72165,450405,24418,588,4,832228859,72165
5842,tt0275773,"Set in the present where a group of ruthless gangsters, an unknown woman and an escaped convict have met, unwittingly, in The Forest of Resurrection, the 444th portal to the other side. Their troubles start when those once killed and buried in the forest come back from the dead, with the assistance of the evil Sprit that has also come back, come back from ages past, to claim his prize. The final standoff between Light and Dark has never been so cunning, so brutal and so deadly. This is where old Japanese Samurai mysticism meets the new world of the gangster and the gun. Gruesome, bloody and positively bold.",Witness a battle no one has ever seen,Versus,6,50,72169,1213585,22800,592,3,832228796,72169
19463,tt0036696,"In the 1600s, cowardly Sir Simon of Canterville flees a duel and seeks solace in the family castle. His ashamed father seals him in the room where he is hiding and dooms him to life as a ghost until one of his descendants performs a brave deed. Simon believes he may be saved when he meets Cuffy Williams, an American kinsman stationed with a troop of soldiers at the castle in 1943. Will this blood relative save the family honor, or will his blood be as yellow as the rest of the Cantervilles?",It puts you in the best of spirits!,The Canterville Ghost,5.9,12,72171,1190536,24804,593,5,832229879,72171
24012,tt0050861,"A saucy American showgirl in London is wooed by a roving-eyed Duke, but his estranged son, the young King, interrupts their late supper with politics and angry accusations.",Some countries have a medal for Everything.,The Prince and the Showgirl,6.3,48,72176,1228953,29150,595,3,832228906,72176
988,tt0078966,"While doing a series of reports on alternative energy sources, an opportunistic reporter Kimberly Wells witnesses an accident at a nuclear power plant. Wells is determined to publicise the incident but soon finds herself entangled in a sinister conspiracy to keep the full impact of the incident a secret.",Sometimes it’s too late to tell the truth.,The China Syndrome,7,99,72209,375568,16577,1,4,1318796720,72209
125103,tt0126627,"Cinematographer Carlos Macovich met Yuliet Ortega, a young ""jinetera"" (prostitute) from Havana, when he shot a video in Cuba, starring model Fabiola Quiroz. When he realized that the two women had not seen their respective fathers for many years, he made this documentary, which is also a reflection on the process of filmmaking.",,Who the Hell Is Juliette?,5.5,2,72224,1161418,22820,2,3.5,1322169967,72224
204,tt0046268,"In the South American jungle, supplies of nitroglycerine are needed at a remote oil field. The oil company pays four men to deliver the supplies in two trucks. A tense rivalry develops between the two sets of drivers on the rough remote roads where the slightest jolt can result in death.",Dynamic Tremendous Shattering,The Wages of Fear,7.9,176,72226,432283,10315,34,3,1322169717,72226
9356,tt0100050,"Mollie and James are together and raising a family, which now consists of an older Mikey and his baby sister, Julie. Tension between the siblings arises, and as well with Mollie and James when Mollie's brother Stuart moves in. Mikey is also learning how to use the toilet for the first time.",Mikey’s back and about to face his greatest challenge… his new sister.,Look Who's Talking Too,5,317,72294,1067106,17979,110,4,1319746142,72294
32430,tt0037536,"Father O'Malley the unconventional priest from 'Going My Way' continues his work for the Catholic Church. This time he is sent to St. Mary's, a run-down parochial school on the verge of condemnation. He and Sister Benedict work together in an attempt to save the school, though their differing methods often lead to good-natured disagreements.",The Whole World's in Tune . . . with Bing and Bergman together at their most brilliant best !,The Bells of St. Mary's,7.3,42,72308,1286130,105077,111,3,1439687078,72308
42231,tt0076941,"Laurie has been in show business since she was a child. Her dream is to be a singer, songwriter and actress. Her father wants her to be a comedian like him and Laurie only tries because it pleases her father. But she is a lousy comedian. She auditions for everything and is engaged to Ken, but Ken does not understand her needs. She has a one night stand with Chris, only to later find that he is a director. She has many emotions that have not yet been addressed and she must face them before she can get on with her life.",Sometimes when you reach for a dream you have to leave something behind.,You Light Up My Life,5.3,6,72356,1425244,24480,158,3,1322170542,72356
16113,tt0090927,A 707 aircraft jetliner on its way from Athens to Rome and then to New York City is hijacked by Lebanese terrorists. The terrorists demand that the pilot take them to Beirut. What the terrorists don't realize is that an elite team of commandoes led by Major McCoy (Norris) and by Colonel Alexander (Marvin) has been called into service to eliminate all terrorists on the jetliner.,They don't negotiate with terrorists... they blow them away!,The Delta Force,5.2,98,72367,758751,19851,163,3.5,1322170475,72367
33575,tt0045012,"Pat Pemberton (Hepburn) is a brilliant athlete, except when her domineering fiancé is around. The ladies golf championship is in her reach until she gets flustered by his presence at the final holes. He wants them to get married and forget the whole thing, but she cannot give up on herself that easily. She enlists the help of Mike Conovan (Tracy), a slightly shady sports promoter. Together they face mobsters, a jealous boxer (Aldo Ray), and a growing mutual attraction.","Together again - and it's no fib, their funniest hit since ""Adam's Rib""",Pat and Mike,5.9,18,72378,1190080,14161,223,2.5,1322169932,72378
13913,tt0020640,The famous Captain Spaulding returns from Africa and attends a gala party where a valuable painting is stolen.,The maddest comics of them all!,Animal Crackers,7.2,45,72380,362478,22825,231,3.5,1322169695,72380
17956,tt0102011,"Womanising, right-wing Dan Hanson and quiet, liberal Lorie Bryer work for the Baltimore Sun. Rivals for the job of new writer of a vacant column, the paper ends up instead printing their very different opinions alongside each other, which leads to a similarly combative local TV show. At the same time their initial indifference to each other looks like it may evolve into something more romantic.",,"He Said, She Said",4.8,26,72386,913425,8088,288,3.5,1319744320,72386
18209,tt0061391,"Stanley is infatuated with Margaret, the statuesque waitress who works with him. He meets George Spiggott AKA the devil and sells his soul for 7 wishes, which Stanley uses to try and make Margaret his own first as an intellectual, then as a rock star, then as a wealthy industrialist. As each fails, he becomes more aware of how empty his life had been and how much more he has to live for.",Peter Cook and Dudley Moore in their first starring comedy!,Bedazzled,6.3,42,72393,1220198,22824,293,5,1305605384,72393
